origin,cached_area_km2,area_epsg5070_km2,cached_over_projected
36061023502,4.412731999987522e-12,0.04133636843492156,1.067518063889614e-10
36061023600,4.175298700002305e-11,0.39114156222496477,1.0674648524313264e-10
36061023700,5.90112839999527e-11,0.5527491027250134,1.0675961970635737e-10
36061023900,6.8164824999923945e-12,0.06384932528569637,1.0675888068498407e-10
36061024000,3.1761608449999007e-10,2.9769419170074607,1.0669206634010189e-10
36061024301,1.1230888999999752e-11,0.10519301900605135,1.0676458481863404e-10
36061024302,3.4858201000000134e-11,0.3265163842010485,1.0675789236517032e-10
36061024500,2.2641600000006777e-11,0.2120680920900326,1.0676570801794351e-10
36061024900,6.4766295000143385e-12,0.06065982075465181,1.0676967751372173e-10
36061025500,1.1181953199997376e-10,1.0471855105241137,1.0678101527971712e-10
36061026300,1.6786615999995992e-11,0.15720479998363343,1.0678182855576703e-10
36061026500,2.0827087000009163e-11,0.19503525067506644,1.0678627031739819e-10
36061026700,5.055204000007243e-12,0.04733893325346219,1.0678745067914104e-10
36061026900,1.8748500000002837e-11,0.1755678975538553,1.0678774571673476e-10
36061027500,1.2205419549996562e-10,1.1428776464739483,1.067955050801213e-10
36061027700,1.7435789499974848e-11,0.16326284087240045,1.0679582326759796e-10
36061027900,1.922456749999216e-11,0.18001175298170916,1.067961795913712e-10
36061028500,1.3024020499986222e-11,0.12194192177773212,1.0680511107349586e-10
36087010602,7.05841935500054e-10,6.5740603263493025,1.0736773020943985e-10
36087010702,8.772735850001674e-11,0.8172872521197373,1.0733968781782023e-10
36087010703,9.851368494999795e-10,9.178031646045602,1.0733639711565282e-10
36087010801,1.0870380784999807e-09,10.13079653705605,1.0730035634649786e-10
36087010803,4.3383046600000066e-10,4.043830212993857,1.0728206753240846e-10
36061028700,1.646920425000285e-10,1.5418973694211544,1.0681128703258358e-10
36061008601,6.665632849996521e-11,0.6251783342667412,1.0661970328537544e-10
36061029100,2.002429000002208e-11,0.18747654934038815,1.068095720263411e-10
36061029300,1.6777759999975338e-11,0.15707729032701814,1.0681213028978176e-10
36061029500,1.4480332999996129e-11,0.135565070104952,1.0681463144441056e-10
36061029700,2.0853298249996826e-10,1.9520926087580024,1.0682535324625049e-10
36061030300,1.6733044999995224e-11,0.15665096237167273,1.068173776059806e-10
36061016300,6.636160299999495e-11,0.6220508283017495,1.0668196227817532e-10
36061029900,1.0029144600000533e-10,0.9389703214329964,1.0681002765555671e-10
36029005802,1.6070841150000424e-10,1.4569170464187151,1.1030718042255438e-10
36029009010,6.13022371500017e-10,5.550574498338295,1.1044304903637285e-10
36049950800,7.429634349100027e-08,664.2558529156389,1.118489858461751e-10
36049950601,9.790743141499836e-09,87.81296677910265,1.1149541463652944e-10
36049950302,3.608848392650029e-08,322.34167062602484,1.1195724045362263e-10
36049950101,3.819017852149987e-08,340.5131604458741,1.1215477977853472e-10
36049950301,8.506230156999932e-09,76.04606362820462,1.1185628487738144e-10
36049950401,1.51869339515002e-08,135.85516366159462,1.1178768286886581e-10
36085003900,6.205253950001408e-11,0.5830588571727439,1.0642585861898616e-10
36085004700,9.53111414999834e-11,0.8956560649250395,1.0641488985837473e-10
36085005000,8.882809800002239e-11,0.8348576887868351,1.0639908956112272e-10
36085006400,7.5514809000027e-11,0.7098035568226161,1.0638832149286986e-10
36085007400,1.0463786850003306e-10,0.9836186869029485,1.0638052112399268e-10
36085007500,5.1162005499989685e-11,0.4806408290308921,1.0644540041083643e-10
36085008100,1.0660919350001447e-10,1.0013905737792987,1.0646115141434374e-10
36085009601,8.258611149999319e-11,0.7762738907664493,1.063878516105344e-10
36085009602,6.569962800000059e-11,0.6176040810632607,1.0637822840628384e-10
36061010602,2.11202560000198e-11,0.1980438763231096,1.0664432746994911e-10
36061010900,1.873961300000752e-11,0.17574062080872538,1.0663222261177487e-10
36061011000,1.8825087500011712e-11,0.17651646408149155,1.0664777134511838e-10
36061011202,8.319447999989062e-12,0.07800811703733598,1.0664849141285177e-10
36061011203,8.312781999990063e-12,0.07794718198891211,1.0664634420231568e-10
36027140202,1.4011373145000712e-09,12.949402708017736,1.0820092216550998e-10
36027140201,4.672356394999913e-10,4.319441749708747,1.0817037630649753e-10
36027220102,1.041815944999914e-10,0.9630482552307994,1.0817899719368035e-10
36027140301,3.118736139999914e-10,2.8830860095444057,1.0817353799627872e-10
36027140302,1.851603809999605e-10,1.7119922673307901,1.0815491666247341e-10
36027220101,9.125943350001372e-11,0.8435866989626714,1.081802660144265e-10
36061031100,1.1142752800003827e-10,1.0435123082379438,1.0678123019765123e-10
36061003700,7.617759249999525e-11,0.7146686138102329,1.0659149013674581e-10
36071013201,8.039609999999734e-10,7.463029142196932,1.0772582883996445e-10
36071011702,6.447859304499889e-09,59.945767138684914,1.0756154458049933e-10
36061005200,1.8005245500003793e-11,0.1688909238870898,1.0660872168619911e-10
36061010100,1.871524099999325e-11,0.17551871306258965,1.066281803998838e-10
36061014700,6.9775615000007166e-12,0.06541719648227982,1.0666249664017312e-10
36061015001,5.508976499995674e-12,0.051641989161436794,1.0667630332313872e-10
36085018901,1.2093025149999386e-10,1.1364408214960906,1.0641139354778964e-10
36085019700,3.1942314000005674e-11,0.30015530421022374,1.0641928878802626e-10
36085020803,2.229948910000048e-10,2.0980334825133093,1.0628757494035378e-10
36085020804,1.4144867199998102e-10,1.3307527166515953,1.062922286237299e-10
36085022300,1.4611260050000196e-10,1.3725525875321036,1.0645318935481911e-10
36085023100,6.310182249999154e-11,0.5928398830010272,1.0643990782226473e-10
36085023900,5.663465450003263e-11,0.5320858637147768,1.0643893845372197e-10
36061015002,1.3395787000010751e-11,0.12556997017355992,1.0667986128765821e-10
36061015200,7.664796100000524e-11,0.7185323999695736,1.0667293639542338e-10
36061019100,4.2834765999976626e-11,0.401411067601654,1.0671047576217883e-10
36061022301,3.4165057999969136e-11,0.32006864169573723,1.0674290933020245e-10
36061031900,4.5150150999973495e-11,0.423732357023006,1.065534652986676e-10
36087010804,3.84634591000008e-10,3.5861025317308317,1.0725699770061069e-10
36087010902,2.0296264264999517e-09,18.92067495508279,1.0727029724458741e-10
36087011101,6.34820926000033e-10,5.920499411851118,1.0722421908011782e-10
36087011102,1.0439380039999342e-09,9.739142714064881,1.0718992776359264e-10
36075020400,1.3534010520000202e-08,121.69877208555998,1.1120909675641718e-10
36075020800,1.171756934000012e-08,105.52310608117804,1.1104268794917667e-10
36085011401,5.604511899999255e-11,0.52688649668851,1.0637038404331297e-10
36085011402,6.161407499998688e-11,0.5792803212631832,1.0636314188203519e-10
36085012100,7.897143949998729e-11,0.7419810487831296,1.0643322983720775e-10
36085012500,4.907609899998516e-11,0.4610784150668508,1.0643764139960817e-10
36085012804,1.3184227600000088e-10,1.239873483947494,1.0633526541776106e-10
36085013203,1.0980750999999991e-10,1.0328607130103693,1.0631395755189065e-10
36085013204,1.1113421349997657e-10,1.0451906855788997,1.0632912733854174e-10
36085013302,9.040983850006868e-11,0.8493262622117135,1.0644889075328276e-10
36085013400,9.046857999997815e-11,0.8507043744054111,1.0634549759216885e-10
36085013800,1.4967572849999318e-10,1.4074351627860135,1.063464466837041e-10
36087011200,1.254822737000065e-09,11.706641460469172,1.0718896117535788e-10
36087011302,5.683465560000216e-10,5.303275322723888,1.0716897038415599e-10
36087011303,5.315443620000154e-10,4.959582811313303,1.0717521659029661e-10
36087011401,4.102308740000095e-10,3.825077994727534,1.0724771483495746e-10
36091061404,1.4212353205000855e-09,12.862484695910473,1.1049461702776262e-10
36071015005,2.5485812299998105e-10,2.368778271211545,1.0759053563490781e-10
36013035100,2.964649910499866e-09,27.051004074649605,1.0959481956080654e-10
36073040603,1.6793416174499892e-08,151.49505057790333,1.1085125296462547e-10
36073040601,1.4832456522500128e-08,133.99419303229064,1.1069477107060694e-10
36073040702,6.145306825000544e-10,5.544133205212275,1.1084341947670161e-10
36073040701,6.289111314999731e-10,5.675437133569394,1.1081280907510264e-10
36073040602,8.628871350002742e-11,0.7785852820680279,1.1082756826693784e-10
36083051601,1.95780537000016e-10,1.7833240977744933,1.0978404724320224e-10
36083051602,3.4247416399998615e-10,3.1191696932067132,1.0979657975834588e-10
36083052406,1.3260092339999906e-09,12.083757448913731,1.0973484362011852e-10
36083052408,1.4819229684999967e-09,13.510307866838021,1.096883196968056e-10
36083052407,6.35032893999992e-10,5.790095323833066,1.096757235387962e-10
36083040701,1.1781000200004502e-10,1.0717603756627547,1.0992196079948723e-10
36083052306,1.3242508819999691e-09,12.056865722226702,1.0983375883159475e-10
36083052305,7.158321174998805e-10,6.516496921684105,1.0984922207480809e-10
36083052405,2.517052259999868e-10,2.293823070311318,1.0973175274840415e-10
36083040702,9.340205400002332e-11,0.8498355231034517,1.0990603647507609e-10
36083041101,3.4110223049998456e-10,3.1046180276245505,1.0986930677619416e-10
36083041102,1.6518959950003102e-10,1.5032957509533071,1.0988496401674581e-10
36119982000,2.8417123499993212e-11,0.2649153608818986,1.0726868915940965e-10
36119014901,5.120270797000116e-09,47.634011877429785,1.0749190746677862e-10
36065980002,9.181423585000911e-10,8.30269275220615,1.1058368482395389e-10
36065026400,1.3241280999999723e-10,1.1977199503223128,1.1055406563476231e-10
36001001902,1.2873094899998894e-10,1.1727420028155702,1.097691979062113e-10
36001002100,1.6034156449995942e-10,1.460591455347147,1.0977851740331463e-10
36001002500,8.59479985000185e-11,0.7830352009160653,1.0976262420829711e-10
36001002600,5.072761279999471e-10,4.622298695077354,1.0974542353573668e-10
36001012700,2.391126984999625e-10,2.1739950792570464,1.0998769076408317e-10
36001012800,1.9612535750001215e-10,1.7833371958175548,1.0997659778531129e-10
36001012900,2.0217292150003082e-10,1.8377859512060635,1.1000896016609173e-10
36001013000,5.694187555000152e-10,5.1767434297212525,1.099955528471451e-10
36015010200,2.160894248350009e-08,198.09768128867344,1.0908225852482816e-10
36065980003,2.8987892450004873e-10,2.6226394795778774,1.105294596368639e-10
36065024102,2.290533792400037e-08,206.3075815208483,1.1102518751442823e-10
36065024101,2.2740201008499964e-08,204.3497084810512,1.1128080963525623e-10
36065026100,3.5203069830000877e-09,31.81029833620004,1.106656387121647e-10
36015010400,3.7065431699997476e-10,3.4017791782655302,1.0895895870259303e-10
36015010500,6.5367874599987e-10,5.999862958785073,1.0894894608263437e-10
36009960704,8.280269540000226e-09,75.83105705364018,1.0919364521244982e-10
36009960703,1.4691950184499672e-08,134.68344947201518,1.0908504528280884e-10
36009940301,9.114537984000268e-09,83.7522645059023,1.0882736171698303e-10
36009940302,4.557968209000228e-09,41.87127414450575,1.0885668760090297e-10
36009961301,4.2142829901499764e-08,387.5055160246239,1.0875414196380578e-10
36009961302,3.0958064465000892e-09,28.468120629066433,1.0874642856961967e-10
36001000502,8.537002050002963e-11,0.777451764571715,1.0980748181471878e-10
36045060102,1.0352249012999968e-08,91.7244903295856,1.1286243156873519e-10
36045060401,1.6165270356000053e-08,143.95822462242853,1.1229139841365841e-10
36045060203,1.3234121347500011e-08,117.53240927016266,1.1259976230964313e-10
36045061802,4.732333897999957e-09,42.270059159285736,1.1195474981871121e-10
36045060101,1.945419723800019e-08,172.5965799653701,1.1271484777915933e-10
36045060201,1.1847503049499484e-08,105.08741568199318,1.1273950332313257e-10
36045061101,8.260779187500005e-09,73.64289238602338,1.1217347553649063e-10
36045061801,1.3337389597999974e-08,119.12627876640758,1.119600959260467e-10
36045060402,7.483559311000001e-09,66.77476813654228,1.1207166299248663e-10
36045060301,1.3914949535000086e-08,123.77456336619402,1.1242172185113611e-10
36045060902,2.2217328089999757e-09,19.795594128465765,1.1223370183192216e-10
36045060302,1.84604741209998e-08,164.31720190608056,1.1234657057726269e-10
36045060602,3.478812210999983e-09,30.969481963716028,1.1233033265056786e-10
36045060901,6.7776557034999755e-09,60.38163948822061,1.1224696382784003e-10
36045060805,1.3441867304999823e-09,11.971189665076123,1.1228514192047386e-10
36045061102,3.7617485744998665e-09,33.53167594141265,1.121849257124065e-10
36045060601,1.3602919507499967e-08,120.95659681789488,1.1246116264315639e-10
36045060806,1.9444829255000613e-09,17.317721087415805,1.1228284112469338e-10
36045060202,9.907860799499996e-09,88.02297366595985,1.1255994187494206e-10
36107020703,4.575840464999978e-10,4.21050129362554,1.0867685688465507e-10
36117021800,6.462660340000042e-10,5.846384756278917,1.105411396856708e-10
36025971100,2.477045483149988e-08,226.8939840747856,1.0917193301756026e-10
36025971200,2.7451181184000018e-08,251.98961453141413,1.0893774822842087e-10
36001013100,2.665250510000002e-10,2.4241052570859924,1.0994780454392847e-10
36015010800,5.473561675000997e-10,5.026514460768086,1.0889378152041761e-10
36001013200,1.0884424300002874e-10,0.9902546804029019,1.0991540373810061e-10
36015010900,1.3090989215000022e-09,12.029092694439067,1.0882773578635619e-10
36041950500,2.0823431278749998e-07,1870.3863918400043,1.1133224327121424e-10
36041950400,8.725695516199965e-08,785.3562445347255,1.1110493584181526e-10
36041950300,7.709426785049967e-08,689.4796766550197,1.118151418538094e-10
36041950100,1.4987348110299998e-07,1336.9718084692831,1.1209920819092821e-10
36123150400,9.499805804000126e-09,86.61045059809247,1.0968429027211819e-10
36123150200,1.504619792050003e-08,136.92565179190817,1.098858959120851e-10
36107020300,1.4362841583999945e-08,131.90119248863456,1.088909153360197e-10
36107020200,2.6864957268499997e-08,246.33566735565626,1.0905833311467932e-10
36107020401,1.3433856386999929e-08,123.54476889834268,1.0873674787520802e-10
36107020702,1.6404367046500045e-08,150.76636789536502,1.0880654137589236e-10
36029009004,5.565999940000148e-10,5.038423039306656,1.1047107193218324e-10
36107020402,1.2105919984999635e-09,11.13120864637867,1.087565633668907e-10
36025971300,4.0040451829000246e-08,368.23394689720334,1.087364491144484e-10
36065020102,1.1411557799999835e-10,1.0319682129744656,1.1058051649777119e-10
36103159512,2.963717104999909e-10,2.778137973928936,1.0667998252111724e-10
36103190504,2.771423376999944e-09,25.973474167652082,1.0670206685140079e-10
36001000401,1.0024728800000455e-09,9.123663134732759,1.0987613913360567e-10
36103990100,2.9047820052000054e-07,2713.598180252802,1.0704539921711593e-10
36103135209,7.602382264999864e-10,7.122690807440463,1.0673469438064485e-10
36047012600,2.51196624999924e-11,0.2359820883887008,1.0644732687769183e-10
36047027100,2.6134196000012576e-11,0.24535375268511336,1.0651638996348739e-10
36065026600,2.875578374999989e-10,2.5980477255496646,1.1068227680042358e-10
36047034800,7.232577150000577e-11,0.6799921494940516,1.0636265661863859e-10
36047046000,2.0869905500002448e-11,0.19606739371078422,1.0644250991976412e-10
36047105804,8.489048049999591e-11,0.7973585507528483,1.0646462676025006e-10
36065020705,6.360727899995908e-11,0.575405662050877,1.105433665237986e-10
36005043503,5.010591400000045e-10,4.688863950286084,1.0686152238847388e-10
36005043501,4.2528891499910326e-11,0.3980440311700673,1.0684469096269286e-10
36005033602,6.024090499998494e-12,0.056395018140748,1.0681955070860791e-10
36085011203,1.0652140900000312e-10,1.0015967882977168,1.0635158802879514e-10
36005033601,1.367216600000563e-11,0.12799883932383896,1.0681476544810573e-10
36085022802,6.773143639999473e-10,6.36777940149907,1.0636586497335279e-10
36085022801,5.307966695000042e-10,4.991379192679034,1.0634268586096111e-10
36005033802,5.020386500007803e-12,0.04699878616306215,1.0681949279689026e-10
36117020900,1.1748742103500038e-08,106.09060114630479,1.1074253493292845e-10
36117021501,1.2372019321500012e-08,111.63391395260429,1.1082670922702507e-10
36001013902,4.969409665000561e-10,4.521594916883218,1.0990391126027774e-10
36001000100,2.8687831250004795e-10,2.61247389756249,1.098109775442018e-10
36001014100,1.8012420645000604e-09,16.409554165489183,1.0976788560704713e-10
36001014501,6.083227256500142e-09,55.4233953532982,1.0975919497032644e-10
36001014203,1.2127883590000028e-09,11.055377178301114,1.0970121954594159e-10
36001014613,7.624526467999959e-09,69.39397849344574,1.0987302693302266e-10
36001001802,2.0973700600000551e-10,1.909980549390335,1.0981106905353223e-10
36001000800,3.7814985500024475e-11,0.3444116456784424,1.0979589678372891e-10
36001014611,1.7589434124999404e-09,16.012270226300995,1.0984972072297303e-10
36001000501,6.010007749999205e-11,0.5472925898851806,1.0981343181094552e-10
36001014700,1.1929724950000098e-08,108.61580826432018,1.0983414974889029e-10
36001014301,3.7490209240002156e-09,34.198738624256194,1.0962453806238168e-10
36001002000,3.1816128000002376e-10,2.8989248553969036,1.097514754160342e-10
36001002200,2.7268214500013364e-11,0.24839250660872636,1.0977873234705461e-10
36001000403,3.4470712449994725e-10,3.138702860449502,1.0982470779364595e-10
36001000404,2.1462269349996818e-10,1.9538093590067371,1.0984832911695972e-10
36001000600,5.5657274499991785e-11,0.5068810839432872,1.0980341595509025e-10
36001000700,1.766550184999796e-10,1.6086846996933604,1.0981332670948677e-10
36005033801,1.2217708499992046e-11,0.1143821988126916,1.0681477211326695e-10
36005043502,1.7729988000008174e-10,1.6593380756158074,1.0684976292988569e-10
36085011204,1.826058349999516e-10,1.7171515829480752,1.0634229197543907e-10
36001001100,2.2007881199998668e-10,2.0046827142842183,1.0978236627264324e-10
36001013300,1.5237971100000092e-10,1.3862857134292463,1.0991941237211497e-10
36001013400,1.5837304700001127e-10,1.44118662093253,1.0989072802905627e-10
36037950900,2.918483725000262e-10,2.64366357485722,1.10395428251792e-10
36037950600,1.5603067049998303e-10,1.4132547029876892,1.1040520167392799e-10
36037950502,9.050293250003612e-11,0.8198237080821569,1.1039316332013975e-10
36037950501,1.5674422350002844e-10,1.4196820808017547,1.1040797486963301e-10
36037950800,1.6502940300000467e-10,1.4948240830652766,1.1040055138902797e-10
36001001400,8.546218400000436e-11,0.7784192285650047,1.0978940507103305e-10
36001001500,6.394241400001588e-11,0.5824012632929144,1.0979099468034038e-10
36001001700,1.5020683450003095e-10,1.3680414020818854,1.0979699464610223e-10
36001001901,9.561725350002108e-11,0.8709969929281416,1.0977908566431713e-10
36001014201,1.3808854149999675e-09,12.585924831454163,1.0971664247897956e-10
36001013503,1.404791818999986e-09,12.770595834523183,1.1000205763323624e-10
36001002300,7.110355299997977e-11,0.6477523746581149,1.0976965238839669e-10
36049950700,1.0757978415399977e-07,965.3736932067482,1.1143848740754951e-10
36049950500,3.0265096532000004e-08,270.8321475476937,1.117485380005352e-10
36049950200,5.3647634682500034e-08,477.8896583944806,1.1225945935456058e-10
36091061403,1.685472586000013e-09,15.262268494392849,1.1043394935813329e-10
36113070701,1.218711944499951e-09,10.979998679989492,1.1099381521065149e-10
36103159602,9.835587024999214e-10,9.21691294454127,1.0671237847401341e-10
36103169701,3.46644889550015e-09,32.41248266387441,1.0694795987854731e-10
36103110200,4.918529609999188e-10,4.603621724837683,1.0684043789832903e-10
36103110300,9.843350544998884e-10,9.211015005138181,1.0686499304916958e-10
36103110401,3.9306269600003375e-10,3.6784589991200862,1.0685526088344525e-10
36103110402,2.36271375000027e-10,2.2111462335210788,1.0685470341949442e-10
36103110501,9.684742624999826e-10,9.063019934324236,1.0685999473885022e-10
36103134907,5.333511635000267e-10,4.991248003374248,1.0685727560310843e-10
36103135002,4.3715865800004075e-10,4.092591530569201,1.0681707537503514e-10
36103135003,4.502253719999924e-10,4.214748522224023,1.0682140811628284e-10
36103135004,3.0163952254998154e-09,28.22702925601731,1.0686194420749374e-10
36103135005,3.756064540000567e-10,3.5152846365721233,1.0684951371856012e-10
36103135101,3.5738670499999705e-10,3.346314306486541,1.0680010072790647e-10
36029007304,2.8590484469999142e-09,25.886593627977394,1.1044513959959364e-10
36029007700,2.2126235950001028e-10,2.0038969497181705,1.1041603687810832e-10
36029007800,4.693879424999399e-10,4.251506015932797,1.104050989792506e-10
36029007901,2.7051472900002767e-10,2.449747306515945,1.104255644165832e-10
36029007303,1.9446221045000955e-09,17.602721422069788,1.1047281030431943e-10
36103169800,6.758779345000363e-10,6.322162779585975,1.0690612659996997e-10
36085014604,1.2002933049997855e-10,1.129002231093139,1.0631452019697252e-10
36103170101,4.613056819999793e-10,4.303658959043807,1.0718918166844542e-10
36103110502,4.1426219799999976e-10,3.877971210654922,1.0682446451943568e-10
36103110801,2.9099345750000863e-09,27.215258649308975,1.0692290720058884e-10
36103110803,1.9329326269998736e-09,18.08408083256313,1.068858652478115e-10
36103110901,1.7260630950003802e-10,1.6160222854419688,1.0680936213254733e-10
36103110902,2.0761043949997836e-10,1.9440776926119858,1.0679122562279967e-10
36103111001,1.6535323600000283e-10,1.5480303314459725,1.068152429839995e-10
36103135102,3.7702315950003236e-10,3.530132691552291,1.0680141299001582e-10
36103135103,3.938256589999211e-10,3.6875728116714273,1.0679806992649343e-10
36103135104,5.938727514999931e-10,5.560412750426306,1.068037173057813e-10
36103135201,1.5633189550004206e-10,1.4641321205858353,1.0677444562686722e-10
36029007000,2.0263190249995324e-10,1.8383945243051074,1.1022220737768234e-10
36029007102,9.299868949998564e-11,0.843934212967754,1.1019661019897417e-10
36029007902,3.842724950000304e-10,3.481160945358243,1.1038630532507174e-10
36029008600,1.293175825000126e-10,1.1720764908035208,1.1033203337382742e-10
36029008700,1.198807625000016e-10,1.0865519281564535,1.1033136971502374e-10
36029009402,4.190243389999564e-10,3.7976911838167733,1.1033660156085324e-10
36029013101,9.786029370000423e-10,8.900074339167983,1.0995446776139248e-10
36029008900,3.62411466500021e-10,3.2850972686039484,1.1031985870361557e-10
36103180300,7.969441118500242e-09,74.39107683530777,1.071289925825856e-10
36103190403,2.74317626449996e-09,25.66999128345035,1.0686315527767662e-10
36103190502,1.930111834000109e-09,18.08575779804786,1.0671998682899764e-10
36103111002,2.137536419999988e-10,2.0014992589891984,1.0679676299652948e-10
36103111201,1.2859816350000734e-10,1.204358701232283,1.0677729431308755e-10
36103111202,2.0268601850000164e-10,1.898465122580863,1.0676309829935706e-10
36103111300,7.505734919999974e-10,7.02643206578091,1.0682142586353739e-10
36103111401,1.2039589249999806e-10,1.1274295118118267,1.0678795546740371e-10
36085024800,2.500002985000171e-10,2.3527048939747788,1.0626079757825213e-10
36103146607,4.5637066750003885e-10,4.278486166693924,1.0666638846531227e-10
36103146611,2.2058702899991094e-10,2.0671986002929263,1.067081938661594e-10
36103146612,2.8401534599997757e-10,2.661796267481093,1.0670063275306436e-10
36029007202,2.2296982350008043e-10,2.0234665916371553,1.1019199645875004e-10
36103135303,3.4910608649994163e-10,3.269653392469364,1.0677158848213073e-10
36103135401,5.57883259500037e-10,5.224799372735387,1.0677601563253199e-10
36085025100,1.2469343799999296e-10,1.1717022568004936,1.064207543138876e-10
36085027301,3.2248266000000726e-10,3.0310735212825763,1.0639222629728596e-10
36085027702,1.5476996449999082e-10,1.4551315861415777,1.0636149058545171e-10
36085027900,5.765414589999698e-10,5.420996472570361,1.0635340973144059e-10
36085029102,1.1846023225000186e-09,11.132793618726945,1.0640656452189581e-10
36085030301,7.65515600000267e-11,0.7193170907373931,1.0642255131398509e-10
36085031901,4.130409499998271e-11,0.38804978176795524,1.0644019644026394e-10
36103146613,2.5008582350010056e-10,2.3439143252415615,1.0669580402616762e-10
36103146614,4.825777599999835e-10,4.522511320037986,1.0670570527083395e-10
36103146704,1.2416686000001783e-10,1.1647091400618066,1.0660761191710814e-10
36103146705,1.926368375000312e-10,1.8072457799971988,1.0659138874864589e-10
36103146706,1.9579674900000369e-10,1.8367990181209797,1.0659671911208941e-10
36103146901,3.1914638650002365e-10,2.99516614714514,1.065538173246983e-10
36103147902,5.769659930000268e-10,5.412098690048335,1.0660670213958606e-10
36029007904,1.4871783549999586e-10,1.3474820098998856,1.1036721411297002e-10
36029007905,3.7395111899997065e-10,3.3869917135492433,1.1040804071176946e-10
36029008001,2.5154971500003577e-10,2.279582896030661,1.1034900965349775e-10
36029008002,2.3079978399993938e-10,2.091799441261929,1.103355223485019e-10
36103158116,2.0968068800002138e-10,1.9628828063663666,1.0682282575401248e-10
36029008003,1.9320804749996088e-10,1.7511898560976533,1.1032958352699984e-10
36029008101,3.704454580000086e-10,3.356227831786794,1.103755396137068e-10
36029008102,2.1170824549996443e-10,1.9185414948089947,1.1034853615248056e-10
36029008201,1.9704813549999022e-10,1.7852695061771446,1.1037444756558676e-10
36029008202,1.4279542850000843e-10,1.2940316994883405,1.10349250761376e-10
36029008300,8.60727021500036e-10,7.797836212390709,1.1038023857597145e-10
36103158309,4.986943510000506e-10,4.667401572882054,1.068462490773242e-10
36103158511,4.782720560000252e-10,4.478893848407852,1.0678352115222387e-10
36103158512,1.9315071999998452e-10,1.8088940869388501,1.067783467228029e-10
36103158604,3.0977705250001524e-10,2.9021461812597718,1.0674067850212368e-10
36103158605,5.053674354999692e-10,4.7344152563874395,1.0674336916647782e-10
36103158608,2.1191921950001827e-10,1.9854735379622441,1.0673484962056852e-10
36103158705,4.752511195000165e-10,4.4495050330735495,1.068098846877202e-10
36103190708,1.4780987390000347e-09,13.807497189194788,1.0705044648908113e-10
36103111402,2.982619605000143e-10,2.7934265036474852,1.0677279681801618e-10
36103111503,2.581491200000089e-10,2.417029189545227,1.0680430386055065e-10
36029013802,5.8503341900002674e-09,53.21580363589435,1.0993603009415393e-10
36029004902,9.518651599998444e-11,0.8629446265907084,1.1030431509382476e-10
36029004901,2.8529416499999234e-11,0.2586590344250106,1.1029739039820923e-10
36029016801,9.736309049998678e-11,0.8832778980538625,1.1022928425414937e-10
36029014704,1.5781925875001012e-09,14.303052247272811,1.1033956670339493e-10
36029014804,7.60308209300024e-09,68.88550241732081,1.1037274645889054e-10
36029007104,4.634194300001472e-11,0.4205008573431201,1.1020653630249472e-10
36029006802,5.6061206500024615e-11,0.5086568801763529,1.1021419091114627e-10
36103122300,1.7777214269999951e-09,16.67454764931814,1.0661287276795723e-10
36103111504,2.9283979999999915e-10,2.742049854150192,1.067959430266286e-10
36103135402,4.998446229999827e-10,4.6807228728835995,1.0678791216110795e-10
36103135403,3.4622815200001713e-10,3.242795185661024,1.067684303748097e-10
36103145602,1.5576241999998722e-10,1.459855036716981,1.066971829958378e-10
36103145603,3.96048162499901e-10,3.712185930556697,1.066886653601717e-10
36103146902,4.2613566899991655e-10,3.9998798498364043,1.0653711736299918e-10
36103145604,1.6708024250001468e-10,1.5661452096310486,1.0668247201635621e-10
36103145605,2.094660515000169e-10,1.9631604257839717,1.0669838732938414e-10
36103145701,7.084424419999571e-10,6.637823477171448,1.0672812322237938e-10
36103145702,3.1570198249993046e-10,2.9588115178953744,1.0669891630153303e-10
36103145703,2.7157466950003146e-10,2.54522211227198,1.0669979181408716e-10
36103158102,2.9684664449995827e-10,2.778204533128228,1.0684837669806557e-10
36057072700,2.5793021788500143e-08,234.1432717453102,1.1015914143608856e-10
36057070600,1.3889008350002711e-10,1.2592535674220586,1.1029556484351489e-10
36057072100,8.678086714499902e-09,78.66796519943595,1.1031284071603422e-10
36057070200,5.222238049999942e-10,4.735690959448365,1.1027404648482915e-10
36057072800,2.68920697219998e-08,244.1530592748981,1.1014430784470055e-10
36057070300,8.148959499999952e-11,0.738829613062855,1.1029551815361101e-10
36085032300,4.6481573749998675e-10,4.366610550111995,1.064477200715931e-10
36085001800,2.5128159100010146e-10,2.361773660716601,1.063952889219107e-10
36085014100,3.314040700001251e-11,0.31135907531248624,1.0643790281928391e-10
36029008400,1.5968689800000803e-09,14.471719692754363,1.103441065680393e-10
36085024401,2.414246975000383e-10,2.2722162310893186,1.0625075826709386e-10
36005011800,4.1258713849997227e-10,3.8659899325835,1.0672224855594886e-10
36005012102,5.299189000013013e-12,0.049641687329793405,1.0674876872754088e-10
36005012300,3.238124399998484e-11,0.3033290858280519,1.0675284868112118e-10
36005012500,1.8109476999974824e-11,0.16963904195396398,1.0675300208833593e-10
36005012701,1.1605437000001223e-11,0.1087178459938461,1.0674822421204097e-10
36047076800,3.2284251000004e-11,0.3033603034505636,1.0642213444800674e-10
36047094600,2.9997956499981446e-11,0.28176963287262313,1.064627021519467e-10
36035970100,9.960659711999958e-09,89.94929331708163,1.1073638652043085e-10
